DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,DATETIME
2021.07.17,09:25:00,123530,123530,123300,123500,559,421690,10,2021-07-17 09:25:00
2021.07.17,09:30:00,123500,123570,123430,123570,461,192132,10,2021-07-17 09:30:00
2021.07.17,09:35:00,123570,124050,123570,124000,649,384179,10,2021-07-17 09:35:00
2021.07.17,09:40:00,124010,124010,123810,123850,393,179679,10,2021-07-17 09:40:00
2021.07.17,09:45:00,123890,123890,123630,123630,320,145262,10,2021-07-17 09:45:00
2021.07.17,09:50:00,123630,123630,123500,123520,373,181844,10,2021-07-17 09:50:00
2021.07.17,09:55:00,123510,123600,123440,123570,324,111112,10,2021-07-17 09:55:00
2021.07.17,10:00:00,123580,123630,123540,123630,292,96401,10,2021-07-17 10:00:00
2021.07.17,10:05:00,123620,123800,123620,123650,268,90655,10,2021-07-17 10:05:00
2021.07.17,10:10:00,123670,123700,123350,123390,401,200560,10,2021-07-17 10:10:00
2021.07.17,10:15:00,123390,123390,123200,123230,360,184509,10,2021-07-17 10:15:00
2021.07.17,10:20:00,123230,123250,122720,123200,502,267023,10,2021-07-17 10:20:00
2021.07.17,10:25:00,123190,123300,122850,122980,323,119623,10,2021-07-17 10:25:00
2021.07.17,10:30:00,122980,123000,122850,122980,196,81942,10,2021-07-17 10:30:00
2021.07.17,10:35:00,122980,123150,122910,122930,283,117839,10,2021-07-17 10:35:00
2021.07.17,10:40:00,122930,123100,122930,122980,210,106529,10,2021-07-17 10:40:00
2021.07.17,10:45:00,122960,123030,122950,122990,230,102282,10,2021-07-17 10:45:00
2021.07.17,10:50:00,122990,122990,122960,122970,172,92835,10,2021-07-17 10:50:00
2021.07.17,10:55:00,122990,122990,122950,122970,231,75046,10,2021-07-17 10:55:00
2021.07.17,11:00:00,122960,122970,122650,122850,430,206792,10,2021-07-17 11:00:00
2021.07.17,11:05:00,122860,122900,122510,122520,310,119310,10,2021-07-17 11:05:00
2021.07.17,11:10:00,122520,122640,122520,122600,197,53693,10,2021-07-17 11:10:00
2021.07.17,11:15:00,122610,122610,122550,122570,197,75718,10,2021-07-17 11:15:00
2021.07.17,11:20:00,122560,122560,122310,122360,333,119667,10,2021-07-17 11:20:00
2021.07.17,11:25:00,122360,122520,122330,122500,220,118453,10,2021-07-17 11:25:00
2021.07.17,11:30:00,122510,122510,122300,122330,236,141267,10,2021-07-17 11:30:00
2021.07.17,11:35:00,122330,122370,122250,122250,223,77844,10,2021-07-17 11:35:00
2021.07.17,11:40:00,122290,122310,122250,122290,217,72084,10,2021-07-17 11:40:00
2021.07.17,11:45:00,122280,122320,122260,122310,194,68864,10,2021-07-17 11:45:00
2021.07.17,11:50:00,122320,122470,122320,122470,164,92337,10,2021-07-17 11:50:00
2021.07.17,11:55:00,122450,122580,122400,122540,229,86563,10,2021-07-17 11:55:00
2021.07.17,12:00:00,122540,122560,122500,122520,151,59666,10,2021-07-17 12:00:00
2021.07.17,12:05:00,122510,122540,122470,122490,194,83103,10,2021-07-17 12:05:00
2021.07.17,12:10:00,122480,122480,122320,122350,224,79256,10,2021-07-17 12:10:00
2021.07.17,12:15:00,122340,122350,122290,122300,289,142302,10,2021-07-17 12:15:00
2021.07.17,12:20:00,122300,122300,122200,122250,386,180958,10,2021-07-17 12:20:00
2021.07.17,12:25:00,122250,122590,122250,122500,532,380885,0,2021-07-17 12:25:00
2021.07.18,09:00:00,122510,122510,122000,122020,260,178872,10,2021-07-18 09:00:00
2021.07.18,09:05:00,122040,122300,122010,122240,248,85104,10,2021-07-18 09:05:00
2021.07.18,09:10:00,122240,122240,121910,121950,349,186160,10,2021-07-18 09:10:00
2021.07.18,09:15:00,121950,122050,121850,121930,298,136136,10,2021-07-18 09:15:00
2021.07.18,09:20:00,121930,122000,121800,121800,411,184121,10,2021-07-18 09:20:00
2021.07.18,09:25:00,121800,122000,121760,121940,266,106282,10,2021-07-18 09:25:00
2021.07.18,09:30:00,121940,121940,121650,121650,348,182884,10,2021-07-18 09:30:00
2021.07.18,09:35:00,121650,121650,121510,121570,376,199646,10,2021-07-18 09:35:00
2021.07.18,09:40:00,121560,121580,121400,121410,500,238823,10,2021-07-18 09:40:00
2021.07.18,09:45:00,121410,121410,121240,121250,445,318296,10,2021-07-18 09:45:00
2021.07.18,09:50:00,121300,121480,121250,121450,261,168383,10,2021-07-18 09:50:00
2021.07.18,09:55:00,121360,121750,121310,121570,295,190188,10,2021-07-18 09:55:00
2021.07.18,10:00:00,121700,121700,121460,121490,152,79482,10,2021-07-18 10:00:00
2021.07.18,10:05:00,121490,121640,121470,121600,211,179539,10,2021-07-18 10:05:00
2021.07.18,10:10:00,121520,121600,121460,121510,150,73222,10,2021-07-18 10:10:00
2021.07.18,10:15:00,121520,121610,121480,121500,256,188464,10,2021-07-18 10:15:00
2021.07.18,10:20:00,121500,121600,121350,121400,227,93268,10,2021-07-18 10:20:00
2021.07.18,10:25:00,121400,121570,121400,121490,113,44485,10,2021-07-18 10:25:00
2021.07.18,10:30:00,121490,121560,121460,121500,159,67373,10,2021-07-18 10:30:00
2021.07.18,10:35:00,121490,121500,121420,121450,180,64286,10,2021-07-18 10:35:00
2021.07.18,10:40:00,121440,121450,121320,121340,197,86306,10,2021-07-18 10:40:00
2021.07.18,10:45:00,121340,121360,121180,121180,404,304812,10,2021-07-18 10:45:00
2021.07.18,10:50:00,121180,121330,121100,121230,232,110540,10,2021-07-18 10:50:00
2021.07.18,10:55:00,121230,121300,121190,121200,75,43472,10,2021-07-18 10:55:00
2021.07.18,11:00:00,121200,121260,121200,121230,82,33122,10,2021-07-18 11:00:00
2021.07.18,11:05:00,121220,121220,121140,121200,117,25579,10,2021-07-18 11:05:00
2021.07.18,11:10:00,121180,121180,121110,121160,86,27604,10,2021-07-18 11:10:00
2021.07.18,11:15:00,121150,121230,121120,121230,116,30042,10,2021-07-18 11:15:00
2021.07.18,11:20:00,121240,121240,121140,121200,81,50748,10,2021-07-18 11:20:00
2021.07.18,11:25:00,121200,121250,121130,121130,108,69094,10,2021-07-18 11:25:00
2021.07.18,11:30:00,121130,121200,121130,121170,69,29867,10,2021-07-18 11:30:00
2021.07.18,11:35:00,121170,121170,121120,121130,101,30351,10,2021-07-18 11:35:00
2021.07.18,11:40:00,121130,121130,121010,121070,242,130724,10,2021-07-18 11:40:00
2021.07.18,11:45:00,121050,121140,121050,121080,92,48521,10,2021-07-18 11:45:00
2021.07.18,11:50:00,121090,121150,121030,121140,192,106583,10,2021-07-18 11:50:00
2021.07.18,11:55:00,121140,121170,121110,121170,267,94202,10,2021-07-18 11:55:00
2021.07.18,12:00:00,121190,121200,121070,121100,352,147810,10,2021-07-18 12:00:00
2021.07.18,12:05:00,121100,121120,121080,121090,267,120248,10,2021-07-18 12:05:00
2021.07.18,12:10:00,121100,121100,121070,121100,298,143522,10,2021-07-18 12:10:00
2021.07.18,12:15:00,121090,121110,121080,121090,300,144782,10,2021-07-18 12:15:00
2021.07.18,12:20:00,121090,121100,121080,121080,403,218025,10,2021-07-18 12:20:00
2021.07.18,12:25:00,121090,121140,121000,121090,768,558710,0,2021-07-18 12:25:00
2021.07.19,09:00:00,121650,121650,121010,121180,251,136072,10,2021-07-19 09:00:00
2021.07.19,09:05:00,121180,121850,121090,121840,301,132104,10,2021-07-19 09:05:00
2021.07.19,09:10:00,121800,121840,121300,121490,247,103021,10,2021-07-19 09:10:00
2021.07.19,09:15:00,121440,121700,121440,121650,238,91932,10,2021-07-19 09:15:00
2021.07.19,09:20:00,121680,121800,121650,121680,232,91480,10,2021-07-19 09:20:00
2021.07.19,09:25:00,121660,121700,121400,121410,240,87952,10,2021-07-19 09:25:00
2021.07.19,09:30:00,121400,121410,121250,121290,318,115246,10,2021-07-19 09:30:00
2021.07.19,09:35:00,121290,121350,121280,121330,192,52004,10,2021-07-19 09:35:00
2021.07.19,09:40:00,121310,121360,121260,121320,240,91055,10,2021-07-19 09:40:00
2021.07.19,09:45:00,121340,121350,121280,121320,196,129797,10,2021-07-19 09:45:00
2021.07.19,09:50:00,121320,121330,121270,121310,192,77608,10,2021-07-19 09:50:00
2021.07.19,09:55:00,121300,121370,121290,121320,195,102924,10,2021-07-19 09:55:00
2021.07.19,10:00:00,121320,121350,121250,121270,229,81619,10,2021-07-19 10:00:00
2021.07.19,10:05:00,121250,121280,121110,121200,260,101783,10,2021-07-19 10:05:00
2021.07.19,10:10:00,121150,121200,121140,121170,192,68915,10,2021-07-19 10:10:00
2021.07.19,10:15:00,121170,121170,121110,121110,207,87232,10,2021-07-19 10:15:00
2021.07.19,10:20:00,121110,121130,121030,121090,281,138132,10,2021-07-19 10:20:00
2021.07.19,10:25:00,121090,121120,121050,121100,193,114000,10,2021-07-19 10:25:00
2021.07.19,10:30:00,121110,121190,121100,121150,158,81712,10,2021-07-19 10:30:00
2021.07.19,10:35:00,121150,121230,121150,121210,183,132536,10,2021-07-19 10:35:00
2021.07.19,10:40:00,121210,121330,121210,121300,201,62059,10,2021-07-19 10:40:00
2021.07.19,10:45:00,121300,121500,121300,121490,232,68485,10,2021-07-19 10:45:00
2021.07.19,10:50:00,121480,121500,121400,121400,184,67790,10,2021-07-19 10:50:00
2021.07.19,10:55:00,121400,121420,121300,121310,169,228063,10,2021-07-19 10:55:00
2021.07.19,11:00:00,121310,121380,121150,121150,172,80460,10,2021-07-19 11:00:00
2021.07.19,11:05:00,121150,121160,121080,121090,241,81274,10,2021-07-19 11:05:00
2021.07.19,11:10:00,121090,121140,121080,121120,178,71441,10,2021-07-19 11:10:00
2021.07.19,11:15:00,121120,121130,121100,121100,190,61924,10,2021-07-19 11:15:00
2021.07.19,11:20:00,121100,121120,121080,121090,234,67657,10,2021-07-19 11:20:00
2021.07.19,11:25:00,121080,121080,121050,121060,209,82435,10,2021-07-19 11:25:00
2021.07.19,11:30:00,121060,121070,121030,121040,193,72133,10,2021-07-19 11:30:00
2021.07.19,11:35:00,121030,121050,120920,120920,465,271297,10,2021-07-19 11:35:00
2021.07.19,11:40:00,120920,120920,120600,120790,344,217699,10,2021-07-19 11:40:00
2021.07.19,11:45:00,120790,121000,120790,120880,168,70326,10,2021-07-19 11:45:00
2021.07.19,11:50:00,120880,120890,120790,120860,244,79599,10,2021-07-19 11:50:00
2021.07.19,11:55:00,120870,120900,120840,120860,194,60134,10,2021-07-19 11:55:00
2021.07.19,12:00:00,120860,120860,120810,120830,165,47936,10,2021-07-19 12:00:00
2021.07.19,12:05:00,120820,120830,120790,120810,225,81903,10,2021-07-19 12:05:00
2021.07.19,12:10:00,120820,120840,120800,120800,268,126630,10,2021-07-19 12:10:00
2021.07.19,12:15:00,120800,120820,120760,120800,254,79740,10,2021-07-19 12:15:00
2021.07.19,12:20:00,120800,120820,120780,120800,346,466510,10,2021-07-19 12:20:00
2021.07.19,12:25:00,120800,120990,120790,120980,360,204511,0,2021-07-19 12:25:00
2021.07.26,09:00:00,120570,121750,120570,121500,321,193686,10,2021-07-26 09:00:00
2021.07.26,09:05:00,121500,121500,121000,121070,336,155580,10,2021-07-26 09:05:00
2021.07.26,09:10:00,121080,121080,120650,120850,360,174998,10,2021-07-26 09:10:00
2021.07.26,09:15:00,120950,120990,120850,120950,235,65403,10,2021-07-26 09:15:00
2021.07.26,09:20:00,120910,121000,120900,120940,264,96732,10,2021-07-26 09:20:00
2021.07.26,09:25:00,120940,120950,120900,120920,212,95336,10,2021-07-26 09:25:00
2021.07.26,09:30:00,120920,120930,120800,120820,332,109678,10,2021-07-26 09:30:00
2021.07.26,09:35:00,120840,121070,120810,121040,331,184591,10,2021-07-26 09:35:00
2021.07.26,09:40:00,121040,121300,121000,121220,238,105589,10,2021-07-26 09:40:00
2021.07.26,09:45:00,121290,121290,121000,121010,188,73920,10,2021-07-26 09:45:00
2021.07.26,09:50:00,121020,121070,120880,120880,214,62143,10,2021-07-26 09:50:00
2021.07.26,09:55:00,120880,120900,120760,120800,304,186141,10,2021-07-26 09:55:00
2021.07.26,10:00:00,120800,120850,120680,120740,295,217197,10,2021-07-26 10:00:00
2021.07.26,10:05:00,120740,120760,120670,120750,193,87737,10,2021-07-26 10:05:00
2021.07.26,10:10:00,120750,120800,120740,120790,176,110280,10,2021-07-26 10:10:00
2021.07.26,10:15:00,120790,120790,120680,120700,226,150349,10,2021-07-26 10:15:00
2021.07.26,10:20:00,120710,120710,120640,120650,242,108003,10,2021-07-26 10:20:00
2021.07.26,10:25:00,120640,120700,120640,120660,178,42282,10,2021-07-26 10:25:00
2021.07.26,10:30:00,120660,120690,120610,120620,234,66114,10,2021-07-26 10:30:00
2021.07.26,10:35:00,120620,120650,120610,120620,175,87529,10,2021-07-26 10:35:00
2021.07.26,10:40:00,120620,120630,120580,120610,258,95681,10,2021-07-26 10:40:00
2021.07.26,10:45:00,120610,120620,120590,120610,165,67393,10,2021-07-26 10:45:00
2021.07.26,10:50:00,120620,120620,120580,120580,194,87894,10,2021-07-26 10:50:00
2021.07.26,10:55:00,120590,120610,120570,120590,225,90440,10,2021-07-26 10:55:00
2021.07.26,11:00:00,120590,120600,120540,120560,237,428450,10,2021-07-26 11:00:00
2021.07.26,11:05:00,120540,120570,120520,120520,182,51168,10,2021-07-26 11:05:00
2021.07.26,11:10:00,120530,120540,120500,120500,221,67830,10,2021-07-26 11:10:00
2021.07.26,11:15:00,120500,120500,120310,120320,313,98544,10,2021-07-26 11:15:00
2021.07.26,11:20:00,120320,120450,120230,120430,278,143537,10,2021-07-26 11:20:00
2021.07.26,11:25:00,120480,120480,120350,120350,138,45114,10,2021-07-26 11:25:00
2021.07.26,11:30:00,120350,120400,120310,120370,135,38380,10,2021-07-26 11:30:00
2021.07.26,11:35:00,120360,120370,120330,120340,199,131514,10,2021-07-26 11:35:00
2021.07.26,11:40:00,120330,120340,120250,120290,205,66304,10,2021-07-26 11:40:00
2021.07.26,11:45:00,120290,120300,120260,120260,166,39017,10,2021-07-26 11:45:00
2021.07.26,11:50:00,120250,120260,120180,120180,301,115474,10,2021-07-26 11:50:00
2021.07.26,11:55:00,120190,120190,120130,120160,220,65451,10,2021-07-26 11:55:00
2021.07.26,12:00:00,120140,120190,120120,120180,181,68129,10,2021-07-26 12:00:00
2021.07.26,12:05:00,120180,120190,120140,120140,178,47950,10,2021-07-26 12:05:00
2021.07.26,12:10:00,120150,120150,120030,120060,400,239053,10,2021-07-26 12:10:00
2021.07.26,12:15:00,120060,120070,119750,119900,847,498528,10,2021-07-26 12:15:00
2021.07.26,12:20:00,119810,120000,119500,119800,578,329280,10,2021-07-26 12:20:00
2021.07.26,12:25:00,119950,119990,119660,119940,654,270013,0,2021-07-26 12:25:00
2021.07.27,09:00:00,119110,120000,119110,119400,211,99871,10,2021-07-27 09:00:00
2021.07.27,09:05:00,119400,119600,119210,119250,314,183695,10,2021-07-27 09:05:00
2021.07.27,09:10:00,119250,119250,119120,119250,342,119122,10,2021-07-27 09:10:00
2021.07.27,09:15:00,119250,119250,119180,119180,276,172231,10,2021-07-27 09:15:00
2021.07.27,09:20:00,119190,119210,119090,119090,423,148710,10,2021-07-27 09:20:00
2021.07.27,09:25:00,119080,119080,118800,118950,431,153663,10,2021-07-27 09:25:00
2021.07.27,09:30:00,118950,118950,118720,118720,348,157006,10,2021-07-27 09:30:00
2021.07.27,09:35:00,118720,118770,118530,118750,351,161227,10,2021-07-27 09:35:00
2021.07.27,09:40:00,118730,118730,118620,118620,219,93919,10,2021-07-27 09:40:00
2021.07.27,09:45:00,118620,118620,118100,118100,461,245423,10,2021-07-27 09:45:00
2021.07.27,09:50:00,118080,118080,117800,117880,532,303985,10,2021-07-27 09:50:00
2021.07.27,09:55:00,117810,117880,117700,117700,330,88316,10,2021-07-27 09:55:00
2021.07.27,10:00:00,117700,117710,117600,117650,335,138551,10,2021-07-27 10:00:00
2021.07.27,10:05:00,117650,118200,117640,117950,310,150369,10,2021-07-27 10:05:00
2021.07.27,10:10:00,117950,118000,117900,117950,174,54639,10,2021-07-27 10:10:00
2021.07.27,10:15:00,117950,118000,117930,117930,204,66285,10,2021-07-27 10:15:00
2021.07.27,10:20:00,117930,117940,117700,117750,241,56431,10,2021-07-27 10:20:00
2021.07.27,10:25:00,117750,117750,117570,117570,278,74791,10,2021-07-27 10:25:00
2021.07.27,10:30:00,117570,117570,117000,117010,488,136669,10,2021-07-27 10:30:00
2021.07.27,10:35:00,117500,117500,117020,117200,187,72061,10,2021-07-27 10:35:00
2021.07.27,10:40:00,117210,117440,117200,117220,197,75130,10,2021-07-27 10:40:00
2021.07.27,10:45:00,117210,117990,117210,117320,298,118959,10,2021-07-27 10:45:00
2021.07.27,10:50:00,117390,117640,117390,117480,162,40426,10,2021-07-27 10:50:00
2021.07.27,10:55:00,117430,117430,117300,117300,172,48318,10,2021-07-27 10:55:00
2021.07.27,11:00:00,117300,117430,117110,117250,219,186747,10,2021-07-27 11:00:00
2021.07.27,11:05:00,117250,117300,117100,117110,159,51523,10,2021-07-27 11:05:00
2021.07.27,11:10:00,117110,117400,116800,117400,511,258618,10,2021-07-27 11:10:00
2021.07.27,11:15:00,117400,117490,117000,117300,183,69383,10,2021-07-27 11:15:00
2021.07.27,11:20:00,117160,117280,117000,117000,211,80304,10,2021-07-27 11:20:00
2021.07.27,11:25:00,117000,117100,116930,117100,194,57169,10,2021-07-27 11:25:00
2021.07.27,11:30:00,117090,117170,116900,116900,261,184929,10,2021-07-27 11:30:00
2021.07.27,11:35:00,116900,116980,116900,116910,184,79995,10,2021-07-27 11:35:00
2021.07.27,11:40:00,116920,116920,116700,116770,356,116443,10,2021-07-27 11:40:00
2021.07.27,11:45:00,116760,116770,116450,116450,354,145663,10,2021-07-27 11:45:00
2021.07.27,11:50:00,116450,116670,116450,116490,233,65631,10,2021-07-27 11:50:00
2021.07.27,11:55:00,116500,116500,116280,116300,377,155494,10,2021-07-27 11:55:00
2021.07.27,12:00:00,116300,116370,116250,116370,205,85395,10,2021-07-27 12:00:00
2021.07.27,12:05:00,116370,116700,116310,116700,282,161278,10,2021-07-27 12:05:00
2021.07.27,12:10:00,116680,116770,116450,116550,310,138618,10,2021-07-27 12:10:00
2021.07.27,12:15:00,116550,116560,116260,116300,419,174878,10,2021-07-27 12:15:00
2021.07.27,12:20:00,116300,116300,115900,116000,824,431887,10,2021-07-27 12:20:00
2021.07.27,12:25:00,116000,116100,115100,116000,995,586206,10,2021-07-27 12:25:00
2021.07.28,09:00:00,116300,117000,116300,116900,298,144576,0,2021-07-28 09:00:00
2021.07.28,09:05:00,116900,117200,116500,116700,309,128168,10,2021-07-28 09:05:00
2021.07.28,09:10:00,116700,116740,116530,116640,271,116652,10,2021-07-28 09:10:00
2021.07.28,09:15:00,116650,117300,116640,117300,375,293084,10,2021-07-28 09:15:00
2021.07.28,09:20:00,117300,117950,117300,117580,450,180440,10,2021-07-28 09:20:00
2021.07.28,09:25:00,117550,117580,117430,117440,285,111134,10,2021-07-28 09:25:00
2021.07.28,09:30:00,117450,117790,117440,117560,342,250727,10,2021-07-28 09:30:00
2021.07.28,09:35:00,117500,117560,117390,117460,282,113858,10,2021-07-28 09:35:00
2021.07.28,09:40:00,117460,117470,117200,117200,232,84803,10,2021-07-28 09:40:00
2021.07.28,09:45:00,117150,117200,116790,116980,313,130267,10,2021-07-28 09:45:00
2021.07.28,09:50:00,116850,117140,116800,117080,215,94187,10,2021-07-28 09:50:00
2021.07.28,09:55:00,117080,117170,116990,116990,226,95236,10,2021-07-28 09:55:00
2021.07.28,10:00:00,116910,117050,116600,116700,301,106757,10,2021-07-28 10:00:00
2021.07.28,10:05:00,116700,116720,116500,116520,270,92899,10,2021-07-28 10:05:00
2021.07.28,10:10:00,116520,116650,116510,116610,203,64696,10,2021-07-28 10:10:00
2021.07.28,10:15:00,116620,116620,116450,116450,278,90667,10,2021-07-28 10:15:00
2021.07.28,10:20:00,116460,116490,116390,116390,252,74318,10,2021-07-28 10:20:00
2021.07.28,10:25:00,116390,116390,116110,116110,299,80777,10,2021-07-28 10:25:00
2021.07.28,10:30:00,116120,116120,115980,115980,384,134287,10,2021-07-28 10:30:00
2021.07.28,10:35:00,115980,116100,115970,116100,204,96803,10,2021-07-28 10:35:00
2021.07.28,10:40:00,116100,116440,116100,116370,165,44906,10,2021-07-28 10:40:00
2021.07.28,10:45:00,116310,116430,116300,116430,171,50774,10,2021-07-28 10:45:00
2021.07.28,10:50:00,116400,116430,116360,116400,155,44453,10,2021-07-28 10:50:00
2021.07.28,10:55:00,116400,116400,116100,116110,124,38913,10,2021-07-28 10:55:00
2021.07.28,11:00:00,116110,116110,116010,116100,210,60140,10,2021-07-28 11:00:00
2021.07.28,11:05:00,116060,116400,116060,116200,154,51239,10,2021-07-28 11:05:00
2021.07.28,11:10:00,116180,116200,116020,116020,187,44766,10,2021-07-28 11:10:00
2021.07.28,11:15:00,116010,116070,116010,116040,181,70359,10,2021-07-28 11:15:00
2021.07.28,11:20:00,116040,116110,116020,116080,130,63755,10,2021-07-28 11:20:00
2021.07.28,11:25:00,116080,116110,116060,116110,165,63186,10,2021-07-28 11:25:00
2021.07.28,11:30:00,116110,116120,116030,116050,191,102001,10,2021-07-28 11:30:00
2021.07.28,11:35:00,116050,116080,116020,116020,198,71618,10,2021-07-28 11:35:00
2021.07.28,11:40:00,116020,116070,116020,116070,171,57123,10,2021-07-28 11:40:00
2021.07.28,11:45:00,116070,116150,116010,116060,200,54751,10,2021-07-28 11:45:00
2021.07.28,11:50:00,116060,116160,116010,116030,183,74865,10,2021-07-28 11:50:00
2021.07.28,11:55:00,116030,116110,116030,116040,166,68126,10,2021-07-28 11:55:00
2021.07.28,12:00:00,116050,116290,116040,116290,201,69976,10,2021-07-28 12:00:00
2021.07.28,12:05:00,116160,116290,116150,116190,130,21076,10,2021-07-28 12:05:00
2021.07.28,12:10:00,116200,116200,116070,116070,195,57648,10,2021-07-28 12:10:00
2021.07.28,12:15:00,116100,116110,116000,116000,469,289289,10,2021-07-28 12:15:00
2021.07.28,12:20:00,116000,116030,115950,116000,401,228079,10,2021-07-28 12:20:00
2021.07.28,12:25:00,116000,116030,115930,115930,663,446925,0,2021-07-28 12:25:00
2021.07.31,09:00:00,115930,116690,115930,116680,228,98128,0,2021-07-31 09:00:00
2021.07.31,09:05:00,116680,116680,116000,116620,350,154049,10,2021-07-31 09:05:00
2021.07.31,09:10:00,116620,116700,116300,116380,332,141684,10,2021-07-31 09:10:00
2021.07.31,09:15:00,116380,116650,116350,116600,327,148121,10,2021-07-31 09:15:00
2021.07.31,09:20:00,116620,116640,116200,116620,307,129506,10,2021-07-31 09:20:00
2021.07.31,09:25:00,116550,116630,116200,116480,317,179534,10,2021-07-31 09:25:00
2021.07.31,09:30:00,116450,116450,116270,116430,360,144021,10,2021-07-31 09:30:00
2021.07.31,09:35:00,116430,116610,116400,116600,360,197992,10,2021-07-31 09:35:00
2021.07.31,09:40:00,116590,116800,116570,116790,380,225352,10,2021-07-31 09:40:00
2021.07.31,09:45:00,116800,116950,116740,116950,356,214399,10,2021-07-31 09:45:00
2021.07.31,09:50:00,116950,117000,116860,116860,334,130040,10,2021-07-31 09:50:00
2021.07.31,09:55:00,116860,117730,116850,117730,396,199958,10,2021-07-31 09:55:00
2021.07.31,10:00:00,117730,117950,117500,117520,513,274164,10,2021-07-31 10:00:00
2021.07.31,10:05:00,117570,118330,117570,118300,446,223989,10,2021-07-31 10:05:00
2021.07.31,10:10:00,118300,118500,118300,118400,462,298913,10,2021-07-31 10:10:00
2021.07.31,10:15:00,118430,118440,117800,117820,330,232947,10,2021-07-31 10:15:00
2021.07.31,10:20:00,117990,118100,117690,117750,264,155598,10,2021-07-31 10:20:00
2021.07.31,10:25:00,117760,117760,117400,117430,269,146439,10,2021-07-31 10:25:00
2021.07.31,10:30:00,117430,117430,117110,117120,234,138864,10,2021-07-31 10:30:00
2021.07.31,10:35:00,117120,117340,117110,117190,220,94829,10,2021-07-31 10:35:00
2021.07.31,10:40:00,117190,117540,117170,117500,381,82678,10,2021-07-31 10:40:00
2021.07.31,10:45:00,117500,117500,117260,117260,230,49760,10,2021-07-31 10:45:00
2021.07.31,10:50:00,117250,117290,117210,117210,193,81533,10,2021-07-31 10:50:00
2021.07.31,10:55:00,117210,117500,117210,117500,196,59956,10,2021-07-31 10:55:00
2021.07.31,11:00:00,117490,117510,117300,117330,189,98047,10,2021-07-31 11:00:00
2021.07.31,11:05:00,117350,117350,117180,117250,223,117496,10,2021-07-31 11:05:00
2021.07.31,11:10:00,117290,117300,117220,117280,150,60584,10,2021-07-31 11:10:00
2021.07.31,11:15:00,117280,117490,117260,117490,189,61958,10,2021-07-31 11:15:00
2021.07.31,11:20:00,117490,117490,117230,117330,172,63171,10,2021-07-31 11:20:00
2021.07.31,11:25:00,117330,117440,117250,117260,171,82333,10,2021-07-31 11:25:00
2021.07.31,11:30:00,117250,117270,117200,117200,187,145832,10,2021-07-31 11:30:00
2021.07.31,11:35:00,117190,117220,117100,117100,182,44941,10,2021-07-31 11:35:00
2021.07.31,11:40:00,117100,117180,117000,117000,237,96753,10,2021-07-31 11:40:00
2021.07.31,11:45:00,117000,117030,116800,116800,193,73081,10,2021-07-31 11:45:00
2021.07.31,11:50:00,116820,116970,116820,116970,166,61689,10,2021-07-31 11:50:00
2021.07.31,11:55:00,116970,117010,116940,116980,203,91317,10,2021-07-31 11:55:00
2021.07.31,12:00:00,116990,116990,116890,116900,209,61791,10,2021-07-31 12:00:00
2021.07.31,12:05:00,116910,116910,116850,116890,187,68110,10,2021-07-31 12:05:00
2021.07.31,12:10:00,116870,116870,116770,116790,252,115708,10,2021-07-31 12:10:00
2021.07.31,12:15:00,116790,116790,116610,116650,297,102118,10,2021-07-31 12:15:00
2021.07.31,12:20:00,116660,116700,116600,116680,308,235968,10,2021-07-31 12:20:00
2021.07.31,12:25:00,116680,116700,116580,116690,398,235036,0,2021-07-31 12:25:00
2021.08.01,09:00:00,117000,117300,117000,117290,188,88542,0,2021-08-01 09:00:00
2021.08.01,09:05:00,117120,117290,116710,116720,358,264432,10,2021-08-01 09:05:00
2021.08.01,09:10:00,116900,116900,116610,116630,278,79219,10,2021-08-01 09:10:00
2021.08.01,09:15:00,116620,116630,116000,116040,315,165559,10,2021-08-01 09:15:00
2021.08.01,09:20:00,116040,116210,115800,115980,340,136588,10,2021-08-01 09:20:00
2021.08.01,09:25:00,115980,116000,115600,115600,378,108507,10,2021-08-01 09:25:00
2021.08.01,09:30:00,115600,115880,115550,115830,289,119095,10,2021-08-01 09:30:00
2021.08.01,09:35:00,115880,116170,115800,116000,265,131148,10,2021-08-01 09:35:00
2021.08.01,09:40:00,115980,116100,115730,116100,227,176611,10,2021-08-01 09:40:00
2021.08.01,09:45:00,116100,116160,115830,115880,199,95669,10,2021-08-01 09:45:00
2021.08.01,09:50:00,115870,115880,115760,115770,214,106718,10,2021-08-01 09:50:00
2021.08.01,09:55:00,115780,115820,115630,115780,274,193549,10,2021-08-01 09:55:00
2021.08.01,10:00:00,115780,116110,115780,116110,317,161519,10,2021-08-01 10:00:00
2021.08.01,10:05:00,116140,116480,116050,116420,262,157703,10,2021-08-01 10:05:00
2021.08.01,10:10:00,116400,116430,116110,116250,183,120232,10,2021-08-01 10:10:00
2021.08.01,10:15:00,116250,116250,116100,116100,195,111443,10,2021-08-01 10:15:00
2021.08.01,10:20:00,116100,116210,116050,116080,179,82038,10,2021-08-01 10:20:00
2021.08.01,10:25:00,116080,116430,116080,116400,226,140875,10,2021-08-01 10:25:00
2021.08.01,10:30:00,116400,116430,116160,116190,131,51805,10,2021-08-01 10:30:00
2021.08.01,10:35:00,116200,116200,116080,116080,148,47061,10,2021-08-01 10:35:00
