DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,DATETIME
2020.12.14,09:05:00,185960,187100,185940,187090,1654,804167,10,2020-12-14 09:05:00
2020.12.14,09:10:00,187090,189920,187090,188530,2290,945302,10,2020-12-14 09:10:00
2020.12.14,09:15:00,188530,192000,188200,191550,3695,2010557,10,2020-12-14 09:15:00
2020.12.14,09:20:00,191550,191900,189530,191300,2417,1061144,10,2020-12-14 09:20:00
2020.12.14,09:25:00,191300,191700,189100,189650,1812,993031,10,2020-12-14 09:25:00
2020.12.14,09:30:00,189700,189700,188200,188300,1322,537071,10,2020-12-14 09:30:00
2020.12.14,09:35:00,188220,189600,188110,189500,1164,517622,10,2020-12-14 09:35:00
2020.12.14,09:40:00,189500,189550,188150,188150,962,537220,10,2020-12-14 09:40:00
2020.12.14,09:45:00,188150,188300,187000,187440,1167,396354,10,2020-12-14 09:45:00
2020.12.14,09:50:00,187440,187900,186800,187100,981,297846,10,2020-12-14 09:50:00
2020.12.14,09:55:00,187100,188290,187010,187200,921,265021,10,2020-12-14 09:55:00
2020.12.14,10:00:00,187200,187300,186000,186000,1109,432619,10,2020-12-14 10:00:00
2020.12.14,10:05:00,186010,186950,185900,185900,1396,459893,10,2020-12-14 10:05:00
2020.12.14,10:10:00,185900,187490,185560,187470,946,328084,10,2020-12-14 10:10:00
2020.12.14,10:15:00,187300,187470,186040,186110,737,327487,10,2020-12-14 10:15:00
2020.12.14,10:20:00,186110,186150,185610,185650,830,290225,10,2020-12-14 10:20:00
2020.12.14,10:25:00,185650,185700,185000,185050,1246,535056,10,2020-12-14 10:25:00
2020.12.14,10:30:00,185100,185170,183000,183220,1340,523486,10,2020-12-14 10:30:00
2020.12.14,10:35:00,184000,184590,183220,184300,821,291812,10,2020-12-14 10:35:00
2020.12.14,10:40:00,184230,185050,183700,184500,1005,305112,10,2020-12-14 10:40:00
2020.12.14,10:45:00,184550,185020,184210,184210,721,292640,10,2020-12-14 10:45:00
2020.12.14,10:50:00,184210,184300,183600,183850,881,271119,10,2020-12-14 10:50:00
2020.12.14,10:55:00,183850,183950,183550,183720,793,336791,10,2020-12-14 10:55:00
2020.12.14,11:00:00,183750,183780,183500,183520,792,231377,10,2020-12-14 11:00:00
2020.12.14,11:05:00,183520,184130,183510,184110,690,272547,10,2020-12-14 11:05:00
2020.12.14,11:10:00,184120,184130,183510,183510,728,363262,10,2020-12-14 11:10:00
2020.12.14,11:15:00,183510,183530,183010,183010,1126,511927,10,2020-12-14 11:15:00
2020.12.14,11:20:00,183010,183070,181300,181660,1694,696351,10,2020-12-14 11:20:00
2020.12.14,11:25:00,181660,182300,181650,182000,915,329591,10,2020-12-14 11:25:00
2020.12.14,11:30:00,182000,182010,181680,181800,885,293756,10,2020-12-14 11:30:00
2020.12.14,11:35:00,181810,181820,181400,181400,968,206864,10,2020-12-14 11:35:00
2020.12.14,11:40:00,181400,181400,181010,181030,856,255275,10,2020-12-14 11:40:00
2020.12.14,11:45:00,181040,181310,181000,181310,1098,267757,10,2020-12-14 11:45:00
2020.12.14,11:50:00,181300,181510,181000,181110,867,205576,10,2020-12-14 11:50:00
2020.12.14,11:55:00,181200,181250,181090,181130,820,224432,10,2020-12-14 11:55:00
2020.12.14,12:00:00,181130,181350,181110,181240,747,227703,10,2020-12-14 12:00:00
2020.12.14,12:05:00,181230,181350,181010,181090,1134,397305,10,2020-12-14 12:05:00
2020.12.14,12:10:00,181060,181090,180010,180050,1567,488552,10,2020-12-14 12:10:00
2020.12.14,12:15:00,180020,180050,179550,179790,2062,585786,10,2020-12-14 12:15:00
2020.12.14,12:20:00,179790,180750,179790,180200,1370,478760,10,2020-12-14 12:20:00
2020.12.14,12:25:00,180200,180700,180100,180690,1838,558459,0,2020-12-14 12:25:00
2020.12.15,09:00:00,180450,180450,179500,179550,955,403204,10,2020-12-15 09:00:00
2020.12.15,09:05:00,179500,179510,176620,177010,1964,772262,10,2020-12-15 09:05:00
2020.12.15,09:10:00,177010,177890,176800,177200,2327,896655,10,2020-12-15 09:10:00
2020.12.15,09:15:00,177200,177390,177050,177160,1573,356255,10,2020-12-15 09:15:00
2020.12.15,09:20:00,177150,177170,176820,176820,1817,418916,10,2020-12-15 09:20:00
2020.12.15,09:25:00,176820,176840,175070,175080,1726,529404,10,2020-12-15 09:25:00
2020.12.15,09:30:00,175070,176100,174100,175400,2483,787118,10,2020-12-15 09:30:00
2020.12.15,09:35:00,175400,176480,175350,176400,1399,467018,10,2020-12-15 09:35:00
2020.12.15,09:40:00,176400,176480,175120,175120,1326,329849,10,2020-12-15 09:40:00
2020.12.15,09:45:00,175120,175370,174950,174950,1843,493365,10,2020-12-15 09:45:00
2020.12.15,09:50:00,174950,174980,174150,174180,1316,240361,10,2020-12-15 09:50:00
2020.12.15,09:55:00,174170,175000,174140,174990,1430,467399,10,2020-12-15 09:55:00
2020.12.15,10:00:00,174900,175800,174900,175120,1148,243326,10,2020-12-15 10:00:00
2020.12.15,10:05:00,175120,175190,174720,174750,1055,194386,10,2020-12-15 10:05:00
2020.12.15,10:10:00,174750,175050,174720,175010,1046,408159,10,2020-12-15 10:10:00
2020.12.15,10:15:00,175000,175030,174900,174900,1055,256407,10,2020-12-15 10:15:00
2020.12.15,10:20:00,174910,174910,174730,174750,940,197812,10,2020-12-15 10:20:00
2020.12.15,10:25:00,174740,174750,174490,174490,1180,322585,10,2020-12-15 10:25:00
2020.12.15,10:30:00,174500,174500,174370,174380,994,174148,10,2020-12-15 10:30:00
2020.12.15,10:35:00,174380,174380,174150,174160,998,291499,10,2020-12-15 10:35:00
2020.12.15,10:40:00,174160,174240,174130,174200,1118,252493,10,2020-12-15 10:40:00
2020.12.15,10:45:00,174210,174220,174000,174000,1113,353266,10,2020-12-15 10:45:00
2020.12.15,10:50:00,174000,174020,173080,173090,1726,414423,10,2020-12-15 10:50:00
2020.12.15,10:55:00,173090,173980,173080,173200,1066,318744,10,2020-12-15 10:55:00
2020.12.15,11:00:00,173180,173200,173090,173100,960,218823,10,2020-12-15 11:00:00
2020.12.15,11:05:00,173100,173110,172980,172980,1385,409850,10,2020-12-15 11:05:00
2020.12.15,11:10:00,172990,173000,172510,172800,1065,277907,10,2020-12-15 11:10:00
2020.12.15,11:15:00,172800,172850,172400,172440,1068,226947,10,2020-12-15 11:15:00
2020.12.15,11:20:00,172430,172530,172160,172510,949,200310,10,2020-12-15 11:20:00
2020.12.15,11:25:00,172510,172900,172400,172900,921,168189,10,2020-12-15 11:25:00
2020.12.15,11:30:00,172900,173700,172500,172530,1393,403059,10,2020-12-15 11:30:00
2020.12.15,11:35:00,172600,172600,172190,172490,1164,291901,10,2020-12-15 11:35:00
2020.12.15,11:40:00,172470,173100,172300,172820,890,270474,10,2020-12-15 11:40:00
2020.12.15,11:45:00,172800,172830,172440,172480,908,241077,10,2020-12-15 11:45:00
2020.12.15,11:50:00,172480,172580,172290,172580,1073,389239,10,2020-12-15 11:50:00
2020.12.15,11:55:00,172580,174100,172580,173980,1459,664610,10,2020-12-15 11:55:00
2020.12.15,12:00:00,173980,174920,173980,174910,1391,482258,10,2020-12-15 12:00:00
2020.12.15,12:05:00,174910,175810,174500,175690,1729,716358,10,2020-12-15 12:05:00
2020.12.15,12:10:00,175700,175900,174900,175480,1517,503891,10,2020-12-15 12:10:00
2020.12.15,12:15:00,175410,175600,174500,174600,1356,376097,10,2020-12-15 12:15:00
2020.12.15,12:20:00,174740,174900,174490,174870,1501,421807,10,2020-12-15 12:20:00
2020.12.15,12:25:00,174880,175200,174850,175110,2327,762926,0,2020-12-15 12:25:00
2020.12.16,09:00:00,176150,176200,175150,175220,1539,640246,10,2020-12-16 09:00:00
2020.12.16,09:05:00,175150,176150,173340,176150,2204,795660,10,2020-12-16 09:05:00
2020.12.16,09:10:00,176150,178000,175200,176000,2737,930695,10,2020-12-16 09:10:00
2020.12.16,09:15:00,176020,177490,176000,177300,1827,645051,10,2020-12-16 09:15:00
2020.12.16,09:20:00,177490,179030,177300,179030,2335,829471,10,2020-12-16 09:20:00
2020.12.16,09:25:00,179030,179500,177500,178800,2307,854162,10,2020-12-16 09:25:00
2020.12.16,09:30:00,178850,179800,178700,179800,1592,524519,10,2020-12-16 09:30:00
2020.12.16,09:35:00,179700,180860,178990,178990,2150,762191,10,2020-12-16 09:35:00
2020.12.16,09:40:00,179000,180000,177770,179990,1500,577188,10,2020-12-16 09:40:00
2020.12.16,09:45:00,180000,180690,179420,179900,1599,679951,10,2020-12-16 09:45:00
2020.12.16,09:50:00,179970,179980,178610,178610,1384,475736,10,2020-12-16 09:50:00
2020.12.16,09:55:00,178610,178610,176700,178500,1585,487053,10,2020-12-16 09:55:00
2020.12.16,10:00:00,178500,178500,175990,177480,1762,670895,10,2020-12-16 10:00:00
2020.12.16,10:05:00,177480,177480,175000,176470,1556,741156,10,2020-12-16 10:05:00
2020.12.16,10:10:00,176470,176690,175700,176200,1094,490445,10,2020-12-16 10:10:00
2020.12.16,10:15:00,176200,177300,176100,176440,978,382373,10,2020-12-16 10:15:00
2020.12.16,10:20:00,176440,176800,175900,176580,988,323102,10,2020-12-16 10:20:00
2020.12.16,10:25:00,176580,176890,176100,176890,763,291319,10,2020-12-16 10:25:00
2020.12.16,10:30:00,176890,177870,176800,177850,857,392523,10,2020-12-16 10:30:00
2020.12.16,10:35:00,177850,177900,177100,177310,842,337825,10,2020-12-16 10:35:00
2020.12.16,10:40:00,177310,178000,177290,177520,773,292343,10,2020-12-16 10:40:00
2020.12.16,10:45:00,177580,177800,177300,177790,636,157155,10,2020-12-16 10:45:00
2020.12.16,10:50:00,177790,177790,177490,177510,667,134224,10,2020-12-16 10:50:00
2020.12.16,10:55:00,177510,177790,177470,177770,652,217615,10,2020-12-16 10:55:00
2020.12.16,11:00:00,177770,178600,177770,177990,772,253865,10,2020-12-16 11:00:00
2020.12.16,11:05:00,177990,178000,177800,177800,656,186412,10,2020-12-16 11:05:00
2020.12.16,11:10:00,177820,178400,177800,178400,611,205515,10,2020-12-16 11:10:00
2020.12.16,11:15:00,178400,178670,178200,178490,776,250393,10,2020-12-16 11:15:00
2020.12.16,11:20:00,178450,178590,178300,178530,677,194839,10,2020-12-16 11:20:00
2020.12.16,11:25:00,178520,179000,178520,178980,640,172992,10,2020-12-16 11:25:00
2020.12.16,11:30:00,178980,179490,178980,179410,854,333911,10,2020-12-16 11:30:00
2020.12.16,11:35:00,179430,179430,178990,179200,872,266139,10,2020-12-16 11:35:00
2020.12.16,11:40:00,179190,179400,179110,179310,609,165090,10,2020-12-16 11:40:00
2020.12.16,11:45:00,179350,179970,179350,179830,681,220593,10,2020-12-16 11:45:00
2020.12.16,11:50:00,179830,179900,178980,178980,949,285299,10,2020-12-16 11:50:00
2020.12.16,11:55:00,178990,178990,178500,178900,640,174985,10,2020-12-16 11:55:00
2020.12.16,12:00:00,178900,178920,178770,178770,714,342130,10,2020-12-16 12:00:00
2020.12.16,12:05:00,178770,178770,178200,178250,848,216472,10,2020-12-16 12:05:00
2020.12.16,12:10:00,178250,178780,178250,178780,649,217233,10,2020-12-16 12:10:00
2020.12.16,12:15:00,178780,179400,178780,178850,1038,331416,10,2020-12-16 12:15:00
2020.12.16,12:20:00,178850,178930,178700,178920,1081,368592,10,2020-12-16 12:20:00
2020.12.16,12:25:00,178920,179870,178900,179820,1616,667950,0,2020-12-16 12:25:00
2020.12.19,09:00:00,182200,184000,182200,183800,837,411997,10,2020-12-19 09:00:00
2020.12.19,09:05:00,183610,183890,182050,182320,1764,759152,10,2020-12-19 09:05:00
2020.12.19,09:10:00,182400,182500,180300,181290,1522,672752,10,2020-12-19 09:10:00
2020.12.19,09:15:00,181290,181520,180900,181000,1020,408687,10,2020-12-19 09:15:00
2020.12.19,09:20:00,181000,181050,180130,180200,626,205193,10,2020-12-19 09:20:00
2020.12.19,09:25:00,180150,180160,178110,178120,991,323148,10,2020-12-19 09:25:00
2020.12.19,09:30:00,178200,180000,177910,179500,700,329537,10,2020-12-19 09:30:00
2020.12.19,09:35:00,179400,180020,178750,179590,479,306984,10,2020-12-19 09:35:00
2020.12.19,09:40:00,179590,179600,178980,178990,379,177559,10,2020-12-19 09:40:00
2020.12.19,09:45:00,178990,179440,178780,179000,389,101818,10,2020-12-19 09:45:00
2020.12.19,09:50:00,179000,179400,178790,179200,276,55458,20,2020-12-19 09:50:00
2020.12.19,09:55:00,179200,179800,179000,179060,332,108364,10,2020-12-19 09:55:00
2020.12.19,10:00:00,179060,180000,179010,179800,337,103904,10,2020-12-19 10:00:00
2020.12.19,10:05:00,179770,180700,179450,180120,418,148889,10,2020-12-19 10:05:00
2020.12.19,10:10:00,180120,180500,179600,180500,344,108913,10,2020-12-19 10:10:00
2020.12.19,10:15:00,180500,180710,179000,179910,407,201724,10,2020-12-19 10:15:00
2020.12.19,10:20:00,180000,180200,178500,180000,420,244315,10,2020-12-19 10:20:00
2020.12.19,10:25:00,179980,180600,179950,180400,981,333142,10,2020-12-19 10:25:00
2020.12.19,10:30:00,180400,180850,179990,180250,1030,364735,10,2020-12-19 10:30:00
2020.12.19,10:35:00,180250,181300,180200,181000,1052,396266,10,2020-12-19 10:35:00
2020.12.19,10:40:00,181000,181000,180260,180520,718,271534,10,2020-12-19 10:40:00
2020.12.19,10:45:00,180530,181140,180520,181120,894,320596,10,2020-12-19 10:45:00
2020.12.19,10:50:00,181100,181130,180890,181010,738,247086,10,2020-12-19 10:50:00
2020.12.19,10:55:00,181010,182000,181010,181760,829,260292,10,2020-12-19 10:55:00
2020.12.19,11:00:00,181760,182000,181600,181900,745,222442,10,2020-12-19 11:00:00
2020.12.19,11:05:00,181990,182000,181640,181860,663,215092,10,2020-12-19 11:05:00
2020.12.19,11:10:00,181860,182070,181750,181800,727,305816,10,2020-12-19 11:10:00
2020.12.19,11:15:00,181800,181800,181130,181140,571,202513,10,2020-12-19 11:15:00
2020.12.19,11:20:00,181130,181420,180880,181400,760,258187,10,2020-12-19 11:20:00
2020.12.19,11:25:00,181400,181410,180890,180900,518,165442,10,2020-12-19 11:25:00
2020.12.19,11:30:00,180900,180900,180800,180800,528,204676,10,2020-12-19 11:30:00
2020.12.19,11:35:00,180800,180850,180490,180490,601,131763,10,2020-12-19 11:35:00
2020.12.19,11:40:00,180490,180500,180000,180030,520,168533,10,2020-12-19 11:40:00
2020.12.19,11:45:00,180020,180480,180010,180450,632,208087,10,2020-12-19 11:45:00
2020.12.19,11:50:00,180450,180450,180190,180200,537,207344,10,2020-12-19 11:50:00
2020.12.19,11:55:00,180190,180190,180010,180140,610,153094,10,2020-12-19 11:55:00
2020.12.19,12:00:00,180140,180170,180020,180070,606,190563,10,2020-12-19 12:00:00
2020.12.19,12:05:00,180040,180080,179500,179510,1094,397167,10,2020-12-19 12:05:00
2020.12.19,12:10:00,179520,180010,179500,179900,784,279263,10,2020-12-19 12:10:00
2020.12.19,12:15:00,179880,179950,179800,179830,716,233328,10,2020-12-19 12:15:00
2020.12.19,12:20:00,179830,180000,179830,180000,814,326989,10,2020-12-19 12:20:00
2020.12.19,12:25:00,180000,180520,179990,180510,1248,489329,0,2020-12-19 12:25:00
2020.12.20,09:00:00,180800,180880,180000,180000,642,278104,10,2020-12-20 09:00:00
2020.12.20,09:05:00,179800,180000,179000,179510,682,325572,10,2020-12-20 09:05:00
2020.12.20,09:10:00,179510,179510,178700,178900,455,139337,10,2020-12-20 09:10:00
2020.12.20,09:15:00,178900,178950,178700,178850,379,172648,10,2020-12-20 09:15:00
2020.12.20,09:20:00,178900,179100,178800,178800,421,158119,10,2020-12-20 09:20:00
2020.12.20,09:25:00,178800,178800,177770,177770,897,280291,10,2020-12-20 09:25:00
2020.12.20,09:30:00,177720,177770,175700,175750,1449,481969,10,2020-12-20 09:30:00
2020.12.20,09:35:00,175750,175920,175130,175750,1271,354562,10,2020-12-20 09:35:00
2020.12.20,09:40:00,175750,176430,175440,175500,1104,330015,10,2020-12-20 09:40:00
2020.12.20,09:45:00,175500,175700,175330,175540,960,345006,10,2020-12-20 09:45:00
2020.12.20,09:50:00,175500,175800,175500,175690,854,249583,10,2020-12-20 09:50:00
2020.12.20,09:55:00,175660,175690,175390,175490,990,361796,10,2020-12-20 09:55:00
2020.12.20,10:00:00,175490,176700,175490,176300,737,241504,10,2020-12-20 10:00:00
2020.12.20,10:05:00,176300,177500,176300,176800,798,251407,10,2020-12-20 10:05:00
2020.12.20,10:10:00,176900,177700,176610,177600,724,325046,10,2020-12-20 10:10:00
2020.12.20,10:15:00,177700,178120,176900,177300,824,335249,10,2020-12-20 10:15:00
2020.12.20,10:20:00,177300,177400,177150,177220,590,136401,10,2020-12-20 10:20:00
2020.12.20,10:25:00,177220,177470,177210,177300,567,155095,10,2020-12-20 10:25:00
2020.12.20,10:30:00,177290,177320,177000,177010,568,153422,10,2020-12-20 10:30:00
2020.12.20,10:35:00,177020,177050,176600,176670,615,145967,10,2020-12-20 10:35:00
2020.12.20,10:40:00,176610,177000,176610,176910,436,124265,10,2020-12-20 10:40:00
2020.12.20,10:45:00,176910,176990,176600,176620,499,118972,10,2020-12-20 10:45:00
2020.12.20,10:50:00,176620,176630,176000,176440,681,189529,10,2020-12-20 10:50:00
2020.12.20,10:55:00,176410,176440,175990,175990,699,168522,10,2020-12-20 10:55:00
2020.12.20,11:00:00,176000,176390,175990,176310,453,101427,10,2020-12-20 11:00:00
2020.12.20,11:05:00,176310,176340,175890,175890,601,119851,10,2020-12-20 11:05:00
2020.12.20,11:10:00,175880,175890,175700,175710,653,155194,10,2020-12-20 11:10:00
2020.12.20,11:15:00,175720,176200,175700,176000,585,124946,10,2020-12-20 11:15:00
2020.12.20,11:20:00,176000,176100,175900,176000,512,266164,10,2020-12-20 11:20:00
2020.12.20,11:25:00,176000,176020,175810,175820,507,147268,10,2020-12-20 11:25:00
2020.12.20,11:30:00,175820,175900,175490,175490,804,219929,10,2020-12-20 11:30:00
2020.12.20,11:35:00,175500,175500,175260,175330,641,166722,10,2020-12-20 11:35:00
2020.12.20,11:40:00,175320,175330,175100,175130,843,182955,10,2020-12-20 11:40:00
2020.12.20,11:45:00,175110,175120,174940,174960,1379,348315,10,2020-12-20 11:45:00
2020.12.20,11:50:00,174950,174990,174300,174600,941,234581,10,2020-12-20 11:50:00
2020.12.20,11:55:00,174600,174700,174350,174380,681,186784,10,2020-12-20 11:55:00
2020.12.20,12:00:00,174380,174400,174200,174250,861,211480,10,2020-12-20 12:00:00
2020.12.20,12:05:00,174250,174250,173650,173650,1196,311997,10,2020-12-20 12:05:00
2020.12.20,12:10:00,173650,174700,173500,174680,977,300401,10,2020-12-20 12:10:00
2020.12.20,12:15:00,174680,175270,174590,174760,1086,287786,10,2020-12-20 12:15:00
2020.12.20,12:20:00,174790,175000,174500,174880,868,199868,10,2020-12-20 12:20:00
2020.12.20,12:25:00,174870,175080,174800,175040,1247,413480,0,2020-12-20 12:25:00
2020.12.21,09:00:00,174920,174920,173500,173530,483,181441,10,2020-12-21 09:00:00
2020.12.21,09:05:00,173530,174600,172300,173100,1042,319946,10,2020-12-21 09:05:00
2020.12.21,09:10:00,173100,173790,173010,173260,872,308407,10,2020-12-21 09:10:00
2020.12.21,09:15:00,173260,174000,173100,173900,783,329740,10,2020-12-21 09:15:00
2020.12.21,09:20:00,173900,175000,173900,175000,845,327825,10,2020-12-21 09:20:00
2020.12.21,09:25:00,175000,175900,174920,175200,830,372426,10,2020-12-21 09:25:00
2020.12.21,09:30:00,175190,175700,175000,175300,697,206066,10,2020-12-21 09:30:00
2020.12.21,09:35:00,175700,177500,175500,177490,987,595920,10,2020-12-21 09:35:00
2020.12.21,09:40:00,177500,178500,177500,177710,1067,479280,10,2020-12-21 09:40:00
2020.12.21,09:45:00,177800,177800,177000,177200,906,391770,10,2020-12-21 09:45:00
2020.12.21,09:50:00,177200,177290,175510,175590,844,418013,10,2020-12-21 09:50:00
